"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.257311725E1,-1.491162460E-2,-1.678357646E-2,-1.939720660E-2
1.261285125E1,-2.361847274E-2,-3.253933042E-2,1.283647958E-3
1.265258525E1,-2.481489815E-2,3.907290287E-3,3.445170075E-2
1.269231925E1,-2.988196164E-2,3.747916967E-2,3.853034973E-2
1.273205325E1,-3.269905597E-2,4.315969348E-2,2.576528862E-2
1.277178725E1,-3.985377029E-2,1.055374183E-2,1.715953089E-2
1.281152125E1,-1.918809675E-2,1.098846085E-3,8.770517074E-3
1.285125525E1,6.509437691E-3,-1.251186989E-2,4.184040241E-3
1.289098925E1,2.488618344E-2,-5.390505306E-3,-1.078343857E-2
1.293072325E1,3.865886480E-2,-1.283126790E-2,-3.839204833E-2
1.297045725E1,4.275400564E-2,-1.864361763E-2,-5.391002074E-2
1.301019113E1,3.406164423E-2,-3.075926192E-2,-6.546062976E-2
1.304992513E1,2.238465846E-2,-1.972556114E-2,-5.679131299E-2
1.308965913E1,6.639696658E-3,-2.649322711E-2,-3.616467863E-2
1.312939313E1,-1.074223546E-3,-2.314442769E-2,-2.225519344E-2
1.316912713E1,-3.277176758E-3,-4.553251900E-3,-1.274679322E-3
1.320886113E1,-2.723598154E-3,1.285378262E-2,1.217736490E-2
1.324859513E1,-2.670155140E-3,1.679735258E-2,1.630279236E-2
1.328832913E1,-1.988875447E-3,1.634050533E-2,1.749099791E-2
1.332806313E1,-4.376900382E-3,1.650666073E-2,1.347818598E-2
1.336779712E1,-3.117033513E-3,6.529001519E-3,9.083229117E-3
1.340753113E1,-4.189440369E-5,1.038980670E-3,4.599931184E-3
1.344726513E1,2.701457823E-3,-3.420243971E-3,3.517127829E-3
1.348699913E1,-3.997029271E-3,7.496345788E-4,7.506029215E-3
1.352673313E1,-1.587364473E-3,-3.134915605E-4,3.224329790E-3
1.356646713E1,-1.834463212E-3,4.640939645E-3,-3.840448335E-5
1.360620113E1,-1.782233594E-3,1.172146015E-2,-5.177352577E-4
1.364593513E1,-4.842633789E-4,1.580135711E-2,5.329465028E-3
1.368566913E1,-3.955370630E-4,1.226136927E-2,4.182877950E-3
1.372540313E1,-2.028298797E-3,1.300022379E-2,1.921586227E-3
1.376513713E1,5.605672952E-3,-5.893246271E-3,2.075157128E-3
1.380487113E1,7.855490781E-3,-2.375832200E-2,-9.746016003E-4
1.384460513E1,1.218743157E-2,-2.287559956E-2,3.489027265E-3
1.388433913E1,1.984080300E-2,-2.946781367E-2,3.726583440E-3
1.392407213E1,2.115317434E-2,-1.908119395E-2,5.964665208E-3
1.396380613E1,1.174514461E-2,6.336681545E-4,1.141680218E-2
1.400354008E1,1.279202010E-2,1.673872210E-2,1.641205139E-2
1.404327408E1,5.743698217E-3,2.532848157E-2,1.759236306E-2
1.408300808E1,5.344756879E-3,2.288289927E-2,1.730713993E-2
1.412274208E1,-1.869405387E-3,2.106808312E-2,1.978568733E-2
1.416247608E1,-6.977722514E-3,2.029433288E-2,1.795344986E-2
1.420221008E1,-1.032070536E-2,1.542664599E-2,1.518570073E-2
1.424194408E1,-7.538551465E-3,6.781161763E-3,3.860573051E-3
1.428167808E1,-7.934872061E-3,-3.102781251E-3,3.026300576E-3
1.432141208E1,-5.987708922E-3,-1.202284638E-2,-2.190320753E-3
1.436114608E1,2.516310895E-3,-1.901855692E-2,-5.046785343E-3
1.440087908E1,-5.358112976E-4,-1.176444627E-2,-5.116580985E-3
1.444061308E1,1.158076106E-3,-8.606722578E-3,-6.551378407E-3
1.448034708E1,-6.590393605E-5,-6.772690918E-3,-7.787220180E-3
1.452008108E1,4.785243422E-3,-3.995760810E-3,-1.414620783E-3
1.455981508E1,2.165932907E-3,-1.032125205E-2,1.399129536E-2
1.459954908E1,-1.096074237E-3,-5.577500910E-3,2.584136650E-2
1.463928308E1,-4.316659179E-3,-6.471526343E-3,2.575388923E-2
1.467901708E1,-5.816417979E-4,3.262379207E-3,2.488774806E-2
1.471875108E1,3.562639176E-4,3.379521891E-3,1.669538580E-2
1.475848408E1,2.394066192E-3,3.493440337E-3,8.522641845E-3
1.479821808E1,3.464102338E-4,5.206449889E-3,8.090712130E-3
1.483795208E1,2.113635186E-3,-5.454781465E-3,2.827738412E-3
1.487768608E1,1.782113104E-3,-2.717963420E-3,5.871369503E-3
1.491742008E1,-3.989106975E-3,-8.569341153E-4,7.345543243E-3
1.495715408E1,2.082258696E-3,2.673784271E-3,3.450686811E-3
1.499688783E1,-4.866265517E-4,2.218383364E-3,8.338647895E-4
1.503662183E1,9.645707905E-4,3.012424335E-3,-1.449625473E-3
1.507635483E1,-8.401311934E-4,4.122085869E-3,-4.445170984E-3
1.511608883E1,-1.268859720E-3,2.405032516E-3,-1.357865520E-3
1.515582283E1,-2.444654703E-3,-3.100723028E-3,1.652214210E-3
