"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.458845854E1,8.581845760E-1,-1.869321167E-1,8.312020898E-1
1.462818954E1,-5.644187331E-1,-9.704290628E-1,1.953974515E-1
1.466791954E1,-8.406561017E-1,-2.400917053E0,-5.834593773E-1
1.470764954E1,-1.369724393E0,-7.174397707E-1,-8.903346062E-1
1.474738054E1,1.032755971E0,-1.747038245E0,-1.968629241E0
1.478711054E1,9.400435090E-1,1.893293142E0,1.545706034E0
1.482684054E1,2.040140778E-1,9.801146984E-1,1.827726245E0
1.486657154E1,7.341095805E-2,1.367608070E0,2.204158545E0
1.490630154E1,-4.682009816E-1,1.942218542E0,3.422176361E0
1.494603154E1,2.365100831E-1,9.452543855E-1,2.487825871E0
1.498576254E1,7.344136238E-1,-1.026071668E0,9.964652658E-1
1.502549254E1,2.163676023E-1,6.118923426E-1,-4.406425655E-1
1.506522254E1,-5.185140371E-1,2.179458618E0,-1.915455580E0
1.510495254E1,1.337737888E-1,1.081020832E0,-2.013404846E0
1.514468354E1,1.555585265E-1,5.519261956E-1,-2.806147099E0
1.518441354E1,-1.123430729E-1,-2.514226198E0,-1.424887180E0
1.522414354E1,-4.332447648E-1,-1.617506623E0,-1.296780467E0
1.526387354E1,2.988014519E-1,-2.298438787E0,-1.229071736E0
