Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
12.00640667,-2.625641823,-0.8523101807,-0.3393101692,2024-06-05 18:49:23.006407
12.04690958,-0.008524894714,-1.14624548,-0.6227231026,2024-06-05 18:49:23.046910
12.08740151,0.8466591835,-0.08543968201,-0.04918453097,2024-06-05 18:49:23.087402
12.12784927,-0.2988605499,0.3208169937,-0.001855403185,2024-06-05 18:49:23.127849
12.16831156,-1.382005215,0.5820455551,0.4026392996,2024-06-05 18:49:23.168312
12.20880271,-1.443572521,0.9544053078,0.03634913266,2024-06-05 18:49:23.208803
12.24931797,-1.365258694,-0.6858344078,-0.7291548252,2024-06-05 18:49:23.249318
12.28979896,-1.358448505,-0.1390061378,-0.6293808222,2024-06-05 18:49:23.289799
12.33026958,-0.3700270653,1.774838448,-0.04301139712,2024-06-05 18:49:23.330270
12.37075057,-0.810529232,-0.3858332634,-1.309565425,2024-06-05 18:49:23.370751
12.41125844,-2.636431694,-2.304091454,-1.10858798,2024-06-05 18:49:23.411258
12.45174031,-1.826542854,-0.3294296265,-0.1327055693,2024-06-05 18:49:23.451740
12.49219651,-0.6586499214,1.110358715,-0.8117216825,2024-06-05 18:49:23.492197
12.53268219,0.8074879646,-0.7613730431,-0.9920791388,2024-06-05 18:49:23.532682
12.57316786,-0.8259077072,-3.299201965,-0.7099295855,2024-06-05 18:49:23.573168
12.61367787,2.911361933,-0.3627223969,-0.4750800133,2024-06-05 18:49:23.613678
12.65416005,2.244617939,0.5611696243,-0.1721781045,2024-06-05 18:49:23.654160
12.6946413,-1.942091942,0.5656075478,-0.1068226099,2024-06-05 18:49:23.694641
12.73510865,-1.824221611,-0.4731507301,-0.3812346458,2024-06-05 18:49:23.735109
