"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.960812708E0,-6.251000977E-1,-1.260304184E1,-6.566844177E-1
1.000110771E1,4.439767456E0,-1.158336227E1,-1.396595764E-1
1.004140371E1,3.163222046E0,-1.165611099E1,-2.436034241E0
1.008169871E1,5.063670044E0,-1.272039780E1,-5.867797852E-1
1.012199471E1,1.770667877E0,-1.078656921E1,7.181915131E0
1.016229071E1,1.294208679E0,-7.266788635E0,-4.071533203E-2
1.020258571E1,8.367599487E-1,-6.976691895E0,-2.252366180E0
1.024288171E1,-1.455124054E0,-7.431595917E0,6.828799438E-1
1.028317671E1,1.420545959E0,-5.024301910E0,-1.085542603E0
1.032347271E1,2.645897827E0,-3.603606262E0,-4.382885742E-1
1.036376871E1,1.533111877E0,-7.623646545E0,1.669328613E0
1.040406371E1,1.890418854E0,-2.064716400E1,2.209210922E1
1.044435971E1,2.611918488E0,-1.123084534E1,1.523427017E1
1.048465471E1,6.484216003E0,-2.263742523E0,2.391277313E0
1.052495071E1,5.017715607E0,-1.362137421E1,-1.006222549E1
1.056524671E1,3.905378723E-1,-1.305046143E1,4.630321198E0
1.060554171E1,8.657995605E-1,-5.752986603E0,-4.378993835E0
1.064583771E1,-1.129251709E0,-1.247580643E1,-1.657503204E0
1.068613271E1,-1.800755310E0,-9.065298615E0,-2.848127289E0
1.072642871E1,1.684297485E0,-8.449928284E0,3.918551331E0
1.076672371E1,7.884104919E-1,-1.053973251E1,7.975415039E-1
1.080701971E1,1.930236053E0,-8.712631989E0,1.047821045E-1
1.084731571E1,2.499801636E-2,-8.111931152E0,6.273454285E-1
1.088761071E1,1.218915253E0,-7.496261444E0,-7.479945374E-1
1.092790671E1,2.059866486E0,-1.029244675E1,1.627116394E-1
1.096820171E1,-1.734892273E0,-1.265303787E1,2.822081451E0
1.100849771E1,-1.451082458E0,-1.299298096E1,1.442999268E0
1.104879371E1,1.368154907E-1,-1.227537323E1,3.548820190E0
1.108908871E1,-2.767445068E0,-1.491962448E1,2.204166412E0
1.112938471E1,-8.229885864E-1,-9.683363342E0,-2.182162170E0
1.116967971E1,3.332669678E0,-1.424033707E1,-5.315446472E0
1.120997571E1,2.340981903E0,-1.065798660E1,-8.981323242E-2
1.125027171E1,4.648583221E0,-1.172377029E1,3.090024261E0
1.129056671E1,1.573527832E0,-7.815397797E0,-6.351292419E-1
1.133086271E1,3.293151855E-3,-5.511089630E0,1.968406677E-1
1.137115771E1,-1.081351318E0,-6.866071930E0,-2.847079468E0
1.141145371E1,6.200106812E-1,-5.511089630E0,-2.190395050E0
1.145174971E1,3.002755737E0,-3.208128662E0,-1.264270935E0
1.149204471E1,2.991379395E0,-8.544980621E0,4.387226715E0
1.153234071E1,4.018094330E0,-1.881482437E1,2.243280075E1
1.157263571E1,-3.125500488E-1,-1.019694534E1,1.061816940E1
1.161293208E1,2.091001740E0,-4.305796051E0,3.057691498E0
1.165322808E1,5.389841766E0,-1.427042450E1,-5.054838409E0
1.169352308E1,2.384541321E0,-9.306447144E0,-2.708767090E0
1.173381908E1,1.425934753E0,-8.049361267E0,-4.424199829E0
1.177411408E1,-1.180295563E0,-1.150447632E1,-2.284848633E0
1.181441008E1,-1.547631683E0,-9.275611267E0,-2.180964661E0
1.185470608E1,1.340612183E0,-8.841513977E0,-1.334774323E0
1.189500108E1,4.115092621E0,-9.362879791E0,1.946701813E0
1.193529708E1,-1.181044006E-1,-9.195827179E0,1.264420624E0
1.197559208E1,-8.439450073E-1,-8.201145630E0,2.682421875E-1
1.201588808E1,1.487905884E0,-7.506589966E0,-1.025966492E0
1.205618408E1,2.005230103E0,-1.001597168E1,1.365161133E-1
1.209647908E1,-4.087998962E-1,-1.235081635E1,3.000660095E0
1.213677508E1,-2.900518341E0,-1.218062027E1,1.457818451E0
1.217707108E1,-9.262738037E-1,-1.257849289E1,1.618284760E0
1.221736608E1,-2.895728302E0,-1.553514450E1,2.407294006E0
1.225766208E1,3.035387878E0,-9.169032898E0,6.753955078E-1
1.229795708E1,3.383114777E0,-1.619602020E1,-4.334386597E0
1.233825308E1,5.845643921E0,-1.308533890E1,5.444178772E-1
1.237854908E1,3.520828400E0,-9.654623108E0,1.406325531E0
1.241884408E1,9.409432983E-1,-7.241491241E0,8.184979248E-1
1.245914008E1,3.085084534E-1,-5.464985504E0,-1.202150116E0
1.249943508E1,2.148033142E-1,-7.397017822E0,-1.913470917E0
1.253973108E1,1.774410095E0,-5.642666016E0,-3.221301270E-1
1.258002762E1,2.021695862E0,-4.270619202E0,-4.833448792E-1
1.262032263E1,2.314337311E0,-5.410349121E0,1.304237823E0
1.266061862E1,1.116079102E0,-1.473805206E1,9.500443726E0
1.270091362E1,1.514101410E0,-1.678624283E1,1.887395142E1
1.274120963E1,6.027815094E0,-4.255500641E0,6.159990234E0
1.278150562E1,9.355395355E0,-1.164189056E1,-1.471440125E-1
1.282180062E1,1.934876404E0,-1.234033813E1,2.464475098E0
1.286209663E1,2.282752991E-1,-6.688391418E0,-2.683020630E0
1.290239262E1,-8.804690552E-1,-1.156914185E1,-3.359913025E0
1.294268762E1,-2.067350922E0,-1.012374756E1,-1.145717468E0
1.298298363E1,1.488055573E0,-7.592211914E0,3.314407654E0
1.302327862E1,8.599617004E-1,-1.071636520E1,1.088835754E0
1.306357462E1,1.729503479E0,-8.317902832E0,-1.015488281E0
1.310387063E1,2.321672058E0,-8.210276642E0,2.501298523E-1
1.314416562E1,9.684860229E-1,-8.677155762E0,6.423143005E-1
1.318446162E1,1.557511139E0,-8.470285950E0,-5.733078003E-2
1.322475663E1,-4.400848389E-2,-1.114103210E1,1.018032990E0
1.326505262E1,-2.121238861E0,-1.240320740E1,2.086960144E0
1.330534862E1,-8.830137634E-1,-1.226055405E1,1.118174744E0
1.334564363E1,-1.738035736E0,-1.282428177E1,4.126918030E0
1.338593962E1,1.745370483E-1,-1.231249603E1,-6.944059753E-1
1.342623562E1,4.301155701E0,-1.243509109E1,-6.123765564E-1
1.346653063E1,2.212998047E0,-1.221235428E1,-2.966531067E0
1.350682662E1,6.600374451E0,-1.333651657E1,-3.933819580E-1
1.354712162E1,2.217638397E0,-9.975855103E0,7.259304199E0
1.358741713E1,7.640112305E-1,-8.471333771E0,2.402503967E-1
1.362771312E1,1.987417145E0,-5.680537262E0,-1.331630859E0
1.366800812E1,-9.240284729E-1,-7.048991547E0,-2.659968567E-1
1.370830413E1,8.613088989E-1,-5.104834442E0,-1.459914093E0
1.374860012E1,1.405577087E0,-3.572321320E0,-4.152365112E-1
1.378889513E1,9.479786682E-1,-7.954159241E0,2.200274506E0
1.382919112E1,4.420607300E0,-1.922871368E1,2.217099518E1
1.386948612E1,2.713257751E0,-1.056817337E1,1.388437729E1
1.390978213E1,7.889044647E0,-4.720433807E0,3.194057922E0
1.395007812E1,4.151017914E0,-1.301947586E1,-5.407505035E0
1.399037312E1,-9.879455566E-1,-7.818391571E0,-3.854334869E0
1.403066913E1,-1.312171326E0,-9.564061432E0,-4.203558655E0
1.407096512E1,-1.834584961E0,-1.212792984E1,-1.577569427E0
1.411126012E1,1.757345581E-1,-8.857680359E0,3.423680420E0
1.415155613E1,2.587070160E0,-1.021700363E1,3.098556519E-2
1.419185112E1,2.320474548E0,-8.803792419E0,-3.628454590E-1
1.423214712E1,8.960366821E-1,-8.402776337E0,-1.166075134E-1
1.427244313E1,6.251000977E-1,-8.642877045E0,1.496438141E0
1.431273812E1,1.912722473E0,-7.512128448E0,-9.397457886E-1
1.435303412E1,2.026934967E0,-8.044271851E0,-7.370672607E-1
1.439333013E1,-8.075706482E-1,-1.315060318E1,2.195484467E0
1.443362512E1,-2.401156769E0,-1.210996719E1,1.267564087E0
1.447392112E1,-2.758763123E-1,-1.237027588E1,1.197360077E0
1.451421613E1,-4.415817261E0,-1.420980057E1,2.829116821E0
1.455451212E1,1.084045715E0,-1.246592697E1,1.954934692E-1
1.459480762E1,7.439230042E0,-1.276066406E1,2.857557678E-1
1.463510263E1,4.362677765E0,-1.159803177E1,-1.969005432E0
1.467539862E1,6.511758728E0,-1.267968246E1,-1.023272095E0
1.471569462E1,1.270857239E0,-9.608818359E0,7.821984100E0
1.475598963E1,9.804611206E-2,-7.184310150E0,-5.442681885E-1
1.479628562E1,6.291416931E-1,-6.097420349E0,-1.065184937E0
1.483658063E1,4.553530884E-1,-6.702162781E0,-3.001258850E-1
1.487687662E1,1.491348724E0,-4.213737488E0,-1.317111053E0
1.491717262E1,1.947450256E0,-4.046984253E0,-5.703140259E-2
1.495746763E1,7.544311523E-1,-8.687783661E0,2.568508759E0
1.499776362E1,3.387605438E0,-2.180530563E1,2.368824005E1
1.503805962E1,3.096460876E0,-1.021745270E1,1.243943207E1
1.507835463E1,1.118339401E1,-1.626218262E0,2.230511627E0
1.511865062E1,8.570727081E0,-1.588631424E1,-5.344186707E0
1.515894662E1,-5.373376007E0,-1.017344421E1,-4.263284454E0
1.519924163E1,-1.186881866E0,-7.855364685E0,-3.137625275E0
1.523953762E1,-1.161434784E0,-1.127635071E1,-1.556163940E0
1.527983262E1,-1.268761597E0,-9.203910370E0,-2.314936066E0
1.532012863E1,5.258115692E0,-8.237819366E0,8.181835785E0
1.536042462E1,8.442443848E-1,-9.979896698E0,6.008505249E-1
1.540071962E1,1.210233307E0,-8.034392395E0,6.939569092E-1
1.544101563E1,-6.885681152E-1,-8.800798645E0,5.477110291E-1
1.548131162E1,1.925296326E0,-8.392747192E0,-1.050515442E0
1.552160662E1,3.484753418E0,-9.373208313E0,-3.553610229E-1
1.556190263E1,-8.788224792E-1,-1.258403137E1,3.645219727E0
1.560219812E1,-2.030228119E0,-1.211999634E1,8.542735291E-1
1.564249412E1,-1.554217987E0,-1.271979904E1,5.310955811E-1
1.568279013E1,-4.224066010E0,-1.510913040E1,2.982697449E0
1.572308512E1,1.900597687E0,-1.044213547E1,-9.274713135E-1
1.576338112E1,5.841901703E0,-1.366179016E1,-3.265459442E0
1.580367713E1,4.443809052E0,-1.114462463E1,-1.128802643E0
1.584397212E1,5.522465973E0,-1.127081223E1,-1.369651794E-1
1.588426812E1,8.870553589E-1,-8.731343079E0,4.424798584E0
1.592456413E1,2.995271301E-1,-6.862329712E0,-7.511380005E-1
1.596485912E1,5.463638306E-2,-7.081923065E0,-6.361770630E-1
1.600515512E1,7.017407227E-1,-6.575077057E0,-5.074447632E-1
1.604545013E1,2.060914307E0,-4.195475464E0,-1.561852112E0
