"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.401052112E1,-1.720520973E0,6.413797140E-1,-3.792048991E-1
1.405081713E1,-2.048272371E0,-1.317579508E0,3.492636681E-1
1.409111212E1,-7.596647143E-1,-9.098142982E-1,3.719277084E-1
1.413140812E1,-2.128579617E0,6.650765538E-1,7.902943492E-1
1.417170413E1,-1.187803030E0,1.208640933E0,6.232451797E-1
1.421199912E1,-1.103652954E0,-3.199090660E-1,5.578595772E-2
1.425229512E1,-1.577716351E0,3.762004972E-1,1.235690042E-1
1.429259012E1,-1.408972144E0,1.661920190E0,-4.637768865E-2
1.433288612E1,-1.821758389E0,1.936502289E-3,-5.984272361E-1
1.437318212E1,-1.796185374E0,1.597478539E-1,-6.906067133E-1
1.441347712E1,-4.921640158E-1,1.005372167E0,-4.004430771E-1
1.445377312E1,-5.246463418E-1,5.265889168E-1,1.348331124E-1
1.449406912E1,2.399336398E-1,9.296746552E-2,-1.421665251E-1
1.453436412E1,1.866344094E0,-8.848527074E-1,3.159509897E-1
1.457466012E1,5.356887817E0,3.418178320E0,3.367577195E-1
1.461495563E1,2.711303234E0,4.762317538E-1,6.592047215E-1
1.465525062E1,1.777719855E0,-1.589474797E0,1.856052130E-1
1.469554662E1,1.650581002E0,-1.550214291E0,-5.865882039E-1
1.473584163E1,3.331957817E0,2.348607540E0,-8.552097678E-1
1.477613762E1,1.137109399E0,5.565888882E-1,-3.154357970E-1
1.481643362E1,4.555599689E-1,-1.156935811E0,3.348881602E-1
1.485672863E1,2.346155494E-1,-1.318806171E0,3.889037669E-1
1.489702462E1,-9.188168049E-1,-1.009623885E0,4.616096616E-1
1.493732062E1,-1.797566175E0,-9.101670384E-1,5.046364665E-1
1.497761563E1,-2.375056982E0,-2.237467289E0,1.111052632E0
1.501791162E1,2.877629519E0,-3.095676005E-1,5.691220164E-1
1.505820662E1,-5.780435801E-1,1.843737125E0,5.023189783E-1
1.509850263E1,-1.044506311E0,-1.230762750E-1,-2.028282166E0
1.513879862E1,1.420867085E0,-1.244458199E0,-3.877223283E-2
1.517909362E1,-2.310325623E0,1.627698183E0,-2.151616365E-1
1.521938963E1,-1.874515295E0,5.227009580E-2,2.349828780E-1
1.525968562E1,-1.066811323E0,-8.009172082E-1,2.477972209E-1
1.529998062E1,-1.903711319E0,-3.379888833E-1,9.317097664E-1
1.534027663E1,-1.472200155E0,8.760262132E-1,3.369052708E-1
1.538057262E1,-1.073946476E0,1.097683072E0,1.883935630E-1
1.542086762E1,-1.168279648E0,2.450992018E-1,4.580736160E-2
1.546116363E1,-1.157627225E0,9.603956342E-1,1.680291444E-1
1.550145862E1,-2.107677221E0,6.450261474E-1,-2.063521594E-1
1.554175462E1,-1.810276151E0,-6.215763688E-1,-6.893624663E-1
1.558205113E1,-1.445962340E-1,1.605489612E0,-4.181698859E-1
1.562234612E1,-2.939324975E-1,4.227776229E-1,-4.077617545E-3
1.566264212E1,4.890033901E-1,-3.864004612E-1,-5.436983332E-2
1.570293813E1,2.372298479E0,-5.652129650E-1,3.888028264E-1
1.574323312E1,6.795908928E0,4.441775799E0,2.495863289E-1
