"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.324490462E1,-2.865857216E0,-3.123917647E0,3.931653771E0
1.328520062E1,-3.613099217E0,-2.710693747E0,4.142182771E0
1.332549563E1,-1.135447126E0,-2.860048592E0,5.045248976E0
1.336579162E1,-4.767205101E0,-4.941963758E0,3.471334935E0
1.340608762E1,-9.656676650E-4,2.006431121E-1,7.891624439E-1
1.344638263E1,-2.913655865E-1,-5.148803750E0,-5.178449133E0
1.348667862E1,4.127314471E0,-2.710760990E0,-2.533401199E0
1.352697462E1,4.308095761E0,-2.332978234E0,-2.687354294E0
1.356726963E1,-1.234215662E-1,4.947761858E-1,-1.936670914E0
1.360756512E1,-1.639613356E-1,1.796703190E0,-5.342040778E0
1.364786112E1,-5.251925976E-1,3.073928046E0,-6.874688972E0
1.368815613E1,-1.421575069E0,1.568309192E0,-4.876142821E0
1.372845212E1,-4.191838203E-1,4.486292582E0,-5.671479925E0
1.376874712E1,3.308910102E-2,4.760256270E0,-3.371630260E0
1.380904313E1,-4.424092533E-1,-3.899014614E0,2.781935638E0
1.384933912E1,-8.173954323E-2,-1.119065976E1,1.488265955E1
1.388963412E1,2.843334034E0,2.772511096E0,5.484204133E0
1.392993013E1,8.107842194E0,1.003782156E0,-3.660449969E0
1.397022512E1,4.275976713E0,-7.261407443E0,-9.147939652E-2
1.401052112E1,-3.116778197E0,4.321085351E0,-9.665066235E0
1.405081713E1,-3.058248737E0,-2.225550849E0,-5.596315722E0
1.409111212E1,-3.739279499E0,-1.413826339E0,-3.358329599E0
1.413140812E1,-1.036423360E-1,3.691516811E-1,-8.489315128E-1
1.417170413E1,6.806810984E-1,-5.156741345E-1,1.079798006E-2
1.421199912E1,1.712783658E0,1.776130346E0,-1.378281115E0
1.425229512E1,-8.160035026E-1,6.890054870E-1,5.795970654E-1
1.429259012E1,7.388651334E-2,1.856475182E0,1.188448920E0
1.433288612E1,1.418432630E0,2.271265551E0,9.602772631E-2
1.437318212E1,1.360252395E-2,-5.349676073E-2,1.826700575E0
1.441347712E1,-3.145968667E0,-3.422768839E0,4.711903597E0
1.445377312E1,-4.439621860E0,-3.688557535E0,2.484362648E0
1.449406912E1,-1.726191616E0,-2.896296651E0,5.854824049E0
1.453436412E1,-5.708730197E0,-5.928182048E0,2.794397224E0
1.457466012E1,6.610866402E-1,-6.895633113E-1,4.788719054E-1
1.461495563E1,2.709088687E0,-4.164176488E0,-5.813348579E0
1.465525062E1,5.530374332E0,-2.299237461E0,-2.210750962E0
1.469554662E1,4.104826664E0,-2.387362602E0,-2.604248695E0
1.473584163E1,-1.577844831E0,7.578108430E-1,-1.516954266E0
1.477613762E1,-8.308030978E-2,2.158217238E0,-5.288788431E0
1.481643362E1,-1.712514394E0,2.123967172E0,-5.590379044E0
1.485672863E1,-6.622648542E-1,2.525946291E0,-5.249009823E0
1.489702462E1,-4.200595871E-2,4.580271955E0,-5.771261491E0
1.493732062E1,1.598061579E-1,4.436001264E0,-3.298134268E0
