Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
112.5130827,52.35784068,4.913699868,2.669207146,1.077370749,159.3877502,5.397042421,3.09098079,2024-06-04 18:08:55.513083
113.5089835,52.35782617,4.91371164,2.19176634,1.183181033,157.2233786,5.526179891,3.070960297,2024-06-04 18:08:56.508983
114.5145042,52.35780543,4.913704652,2.52356867,1.212157897,162.0058752,5.415351249,3.132325457,2024-06-04 18:08:57.514504
115.5157485,52.35779708,4.913680987,2.939220716,0.8113354449,181.02277,5.327167238,3.127925182,2024-06-04 18:08:58.515749
116.5085396,52.3577881,4.913681672,2.149453666,0.7302288518,175.1315312,5.231686576,3.109670104,2024-06-04 18:08:59.508540
117.5076014,52.35777256,4.913683773,1.734759429,0.8785388289,173.2859159,5.019866998,3.086027528,2024-06-04 18:09:00.507601
118.5089321,52.35775646,4.913671265,2.495348238,1.144055244,172.9965889,4.957850961,3.040435968,2024-06-04 18:09:01.508932
119.5083795,52.35773549,4.913708212,2.908262245,1.465388254,161.6812966,4.940926369,3.067863043,2024-06-04 18:09:02.508380
120.510725,52.35772612,4.913686369,3.452638546,1.101075283,166.2843647,4.896886498,3.137680617,2024-06-04 18:09:03.510725
121.5100627,52.35770946,4.913681643,2.802732194,1.119588004,170.7212673,4.885300925,3.155688817,2024-06-04 18:09:04.510063
122.5079696,52.35770371,4.913691892,2.338053733,1.157427295,171.5894712,4.886442017,3.153921598,2024-06-04 18:09:05.507970
123.5174068,52.35768758,4.913697113,3.081956165,1.291153427,169.0514556,4.895401507,3.139996993,2024-06-04 18:09:06.517407
124.5089411,52.35767243,4.913694205,2.61330542,1.306238227,169.9891888,4.882302117,3.160326418,2024-06-04 18:09:07.508941
125.51623,52.35765233,4.913692561,2.572008872,1.486460292,167.3802337,4.897982665,3.135969204,2024-06-04 18:09:08.516230
126.5123718,52.35764095,4.91369295,2.501746237,1.47348921,168.7262757,4.883545127,3.158405298,2024-06-04 18:09:09.512372
127.5104396,52.35763731,4.913677085,2.71147029,1.177932702,174.1153449,4.874536585,3.172290989,2024-06-04 18:09:10.510440
128.517453,52.35762901,4.913680845,2.48839287,1.047210775,172.8091733,4.885089855,3.156015548,2024-06-04 18:09:11.517453
129.5090454,52.35760769,4.913685148,2.600172209,1.317280725,174.3202986,4.885436715,3.155478591,2024-06-04 18:09:12.509045
130.5077766,52.35759674,4.913692293,2.145464199,1.161238072,172.542089,4.8949976,3.140626614,2024-06-04 18:09:13.507777
131.5090381,52.35758439,4.913702064,2.263637366,1.297494431,166.7164464,4.886078151,3.154485272,2024-06-04 18:09:14.509038
132.5080131,52.35756995,4.91370367,2.680571542,1.371080021,167.3555009,4.900490397,3.132048995,2024-06-04 18:09:15.508013
133.512832,52.3575556,4.913740991,3.201972996,1.588413338,159.7265471,4.958640241,3.039148564,2024-06-04 18:09:16.512832
134.4938,52.35755001,4.913783471,3.348019307,1.612684794,152.4038043,5.026632439,2.925321068,2024-06-04 18:09:17.493800
