"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.396611296E1,-7.062313843E-1,-1.061682220E1,1.420396271E0
1.400585496E1,-1.224004669E0,-1.059302170E1,2.586172028E0
1.404559696E1,-2.043101349E0,-1.012569351E1,2.150877228E0
1.408533896E1,-3.180286560E0,-1.046428940E1,5.418731689E-1
1.412508096E1,-2.449206848E0,-9.952653351E0,-4.348457336E-1
1.416482396E1,-2.001637573E0,-9.573042755E0,-8.181985474E-1
1.420456596E1,-1.577270050E0,-9.435179443E0,-2.534230042E-1
1.424430796E1,-1.693129120E0,-9.113498383E0,1.187480621E0
1.428404996E1,-1.707050171E0,-9.535620575E0,1.728755035E0
1.432379196E1,-2.360142059E0,-9.417067108E0,2.135159912E0
1.436353383E1,-3.068918152E0,-7.781418457E0,7.704478455E-1
1.440327583E1,-5.821993103E0,-8.356372833E0,1.203347626E0
1.444301783E1,-6.378835144E0,-8.638536072E0,2.779120789E0
1.448275983E1,-2.452050934E0,-8.201145630E0,2.701582031E0
1.452250183E1,3.468287659E-1,-8.361761627E0,2.392025757E0
1.456224383E1,1.394500122E0,-9.060209198E0,3.612737274E0
1.460198583E1,7.214996338E-2,-9.699679413E0,3.188220062E0
1.464172783E1,-1.421444092E0,-1.010189301E1,5.108277283E0
1.468146983E1,-1.580413513E0,-7.899223480E0,4.192930756E0
1.472121183E1,-1.966161346E0,-5.933810577E0,2.721191254E0
1.476095383E1,-3.217858429E0,-5.714217224E0,-9.584568787E-1
1.480069583E1,-5.454806671E0,-1.145867157E1,-2.457739105E0
1.484043783E1,-4.390220490E0,-2.058399536E1,1.504536301E1
1.488017983E1,-2.604583740E-1,-9.248367920E0,8.831634521E-2
1.491992183E1,-2.810854797E0,-3.643124084E0,-1.959425354E0
1.495966383E1,-3.915707245E0,-6.889423370E0,-2.074835358E0
1.499940583E1,-3.381468201E0,-1.190010361E1,-4.739144897E-1
1.503914783E1,-3.522175598E-1,-1.099613342E1,-2.811004486E0
1.507888983E1,3.487747192E-2,-9.483379211E0,-4.834496613E0
1.511863183E1,-1.778601379E0,-9.998458099E0,7.276368713E0
1.515837383E1,-3.910917206E0,-1.010728180E1,5.322182465E0
1.519811583E1,-2.547552338E0,-8.401728516E0,-1.130598907E0
1.523785783E1,-2.519111481E0,-8.786129150E0,-3.818110199E0
1.527759983E1,-3.062631226E0,-9.058263245E0,-3.135080566E0
1.531734183E1,-3.489543457E0,-9.461524658E0,-4.146377563E-1
1.535708488E1,-3.077600098E0,-9.598190460E0,5.553451538E-2
1.539682688E1,-6.604266357E-1,-1.034408936E1,1.533411255E0
1.543656888E1,-4.487667847E-1,-1.023975632E1,1.784588928E0
1.547631088E1,-1.119971008E0,-9.608818359E0,-1.628613281E-1
1.551605288E1,-2.485132141E0,-9.499695282E0,-1.350641327E0
1.555579487E1,-2.305206299E0,-1.186342987E1,-7.819738770E-1
1.559553688E1,1.660047913E-1,-1.247790207E1,2.269430695E0
1.563527888E1,-1.988764343E0,-1.283431091E1,3.806284790E0
1.567502088E1,-6.029910736E0,-1.057371185E1,2.986140289E0
1.571476288E1,-6.189478912E0,-9.534123688E0,-2.950364685E0
