Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
2.466592451,-0.7947483063,-1.092119217,1.089581966,2024-06-04 14:52:12.466592
2.507129534,0.2872788906,3.409927845,-0.6489527225,2024-06-04 14:52:12.507130
2.547632711,0.7332086563,4.831138611,-0.1669282913,2024-06-04 14:52:12.547633
2.588108128,3.042295933,-0.5052394867,-2.353938341,2024-06-04 14:52:12.588108
2.628604638,2.774308443,-3.395378113,0.4480338097,2024-06-04 14:52:12.628605
2.669030315,-0.9813959599,0.4616661072,-0.574051857,2024-06-04 14:52:12.669030
2.70943318,-3.444886208,-1.255684853,-1.808375835,2024-06-04 14:52:12.709433
2.75006943,-0.5346190929,-1.472301483,0.1292184591,2024-06-04 14:52:12.750069
2.790570628,1.077618122,0.1869258881,0.5165742636,2024-06-04 14:52:12.790571
2.831067711,-0.1765255928,0.8830065727,0.2075008154,2024-06-04 14:52:12.831068
2.871557138,-0.8098933697,0.05065727234,1.278535724,2024-06-04 14:52:12.871557
2.912041305,0.1151881218,-0.3464307785,0.7720620632,2024-06-04 14:52:12.912041
2.952518128,0.6456503868,-0.9756450653,-0.2637494802,2024-06-04 14:52:12.952518
2.993026461,0.1478657722,0.6324462891,0.4936071634,2024-06-04 14:52:12.993026
3.033540836,-1.100448608,-0.3405542374,-1.315898538,2024-06-04 14:52:13.033541
3.074016669,2.22199297,1.326776505,2.074013948,2024-06-04 14:52:13.074017
3.114425576,2.738432884,1.392877579,-0.7383636236,2024-06-04 14:52:13.114426
3.154845419,1.141135216,0.5127897263,0.39694345,2024-06-04 14:52:13.154845
3.195384221,-0.6818346977,-0.5452079773,-1.568553686,2024-06-04 14:52:13.195384
3.236026253,-0.6542921066,-0.08358478546,-1.613608837,2024-06-04 14:52:13.236026
3.276466305,-1.820098877,-1.309645653,-1.407593012,2024-06-04 14:52:13.276466
3.316924273,-2.509634972,-1.770217896,-1.161456227,2024-06-04 14:52:13.316924
