"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.337200522E0,-5.258227587E-1,6.840481758E0,7.662117004E0
1.377200522E0,1.737787485E0,9.208179474E0,8.443074226E0
1.417200522E0,-1.297209024E0,5.255835056E0,7.477570534E0
1.457200522E0,2.809772015E0,6.969694138E0,4.735994339E0
1.497200522E0,-8.374879509E-2,6.036792278E0,5.330012321E0
1.537200522E0,3.410071373E0,5.139483929E0,8.752047539E0
1.577200522E0,7.618148923E-1,4.843671322E0,7.729116440E0
1.617200522E0,1.709073544E0,4.678267479E0,8.838189125E0
1.657200522E0,2.889034271E0,4.926223755E0,6.720541477E0
1.697200522E0,3.060121059E0,6.720541477E0,6.110970020E0
1.737200522E0,4.352544308E0,5.895316601E0,5.752644539E0
1.777200522E0,2.446960211E0,3.869792461E0,8.778368950E0
1.817200522E0,3.335594654E0,2.930908680E0,8.166404724E0
1.857200522E0,5.006682396E0,3.164507866E0,7.453642368E0
1.897200522E0,2.467299223E0,2.940479994E0,6.333801746E0
1.937200522E0,5.222335458E-1,3.451945782E0,3.251846075E0
1.977200522E0,-8.036893010E-1,3.195614576E0,4.663910389E0
2.017200522E0,-1.557129383E0,3.335594654E0,7.276274681E0
2.057200522E0,-5.575575829E0,2.976372242E0,8.118248940E0
2.097200522E0,-6.633203506E0,2.875873804E0,6.405586243E0
2.137200522E0,-1.090439224E1,1.716252089E0,5.070092201E0
2.177200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.217200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.257200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.297200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.337200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.377200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.417200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.457200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.497200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.537200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.577200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.617200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.657200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.697200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.737200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.777200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.817200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.857200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.897200522E0,-1.233799171E1,2.488834620E0,3.299702406E0
2.937200522E0,-3.863810301E0,-1.754836321E0,4.317848682E0
2.977200522E0,-1.130309582E1,-3.786043644E0,5.501398563E0
3.017200522E0,-1.052931690E1,-6.233004093E0,4.549055099E0
3.057200522E0,-7.393822193E0,-7.159026146E0,5.796014786E0
3.097200522E0,-7.984251022E0,-5.167001247E0,5.566004753E0
3.137200522E0,-3.868596077E0,-7.019943595E-1,5.931209087E0
3.177200522E0,-7.366304398E0,-2.817249537E0,6.030810356E0
3.217200522E0,-7.355237484E0,-2.651845694E0,6.532405853E0
3.257200522E0,-6.873981476E0,-1.500898004E0,7.121937275E0
3.297200522E0,-7.282256603E0,4.803591371E-1,6.466603279E0
3.337200522E0,-8.571090698E0,-3.914358854E0,6.852446079E0
3.377200522E0,-6.701398849E0,-1.198804140E0,5.752644539E0
3.417200522E0,-5.503791332E0,8.862416744E-1,6.133701801E0
3.457200522E0,-7.990232944E0,-3.097508907E0,7.798508167E0
3.497200522E0,-6.866802692E0,1.009771109E0,6.223432541E0
3.537200522E0,-7.092027187E0,-2.627917528E0,6.442675114E0
3.577200522E0,-7.852346420E0,1.582253933E0,6.348158360E0
