"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.500118288E1,4.189665895E-3,-1.365747303E-3,-2.725734608E-3
1.504148187E1,1.128378790E-2,1.768116374E-3,-1.028219704E-2
1.508178187E1,1.054689102E-2,-3.506007604E-3,-1.192536671E-2
1.512208088E1,2.982984297E-4,-9.911760688E-3,-6.511363667E-3
1.516238088E1,8.569205180E-3,-1.077373512E-3,-8.947713301E-3
1.520267988E1,6.870375015E-3,-5.466529168E-3,-1.388068683E-2
1.524297888E1,-8.254717104E-3,-1.467683259E-2,1.001700386E-2
1.528327888E1,-4.346038681E-3,-4.212810658E-3,9.412944317E-3
1.532357788E1,7.545486558E-3,1.113614999E-2,-3.510870971E-3
1.536387788E1,7.371322718E-3,1.020685118E-2,-4.092229530E-3
1.540417688E1,-9.118660353E-3,-9.935365058E-3,-9.552380070E-4
1.544447588E1,-7.999658585E-3,-6.085593253E-3,-4.725547507E-3
