"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.861577125E1,8.663167953E0,3.193449020E0,-4.224226379E1
9.865550825E1,8.529607773E0,3.244106293E0,-4.222207642E1
9.869524625E1,8.740503311E0,3.209449768E0,-4.222485352E1
9.873498325E1,8.703813553E0,3.193222046E0,-4.239099121E1
9.877472125E1,8.731328964E0,3.336206436E0,-4.220907593E1
9.881445925E1,8.817903519E0,3.270320892E0,-4.225837708E1
9.885419625E1,8.784051895E0,3.177497864E0,-4.229769897E1
9.889393425E1,8.643049240E0,3.250984192E0,-4.214991760E1
9.893367125E1,8.711244583E0,3.255676270E0,-4.204475403E1
9.897340925E1,8.753965378E0,3.063325882E0,-4.219895935E1
9.901314625E1,8.777574539E0,3.101898193E0,-4.209413147E1
9.905288425E1,8.881818771E0,3.152009964E0,-4.225489807E1
9.909262125E1,8.772813797E0,3.124101639E0,-4.237902832E1
9.913235925E1,8.698263168E0,3.156925201E0,-4.235795593E1
9.917209625E1,8.778329849E0,3.173246384E0,-4.240589905E1
9.921183425E1,8.808443069E0,3.227731705E0,-4.246900940E1
9.925157125E1,8.975843430E0,3.130266190E0,-4.271028137E1
9.929130925E1,8.913938522E0,3.165542603E0,-4.235250854E1
9.933104625E1,8.944162369E0,3.082654953E0,-4.213581848E1
9.937078387E1,8.943078995E0,3.021413803E0,-4.215922546E1
9.941052087E1,8.931394577E0,3.277740479E0,-4.222381592E1
9.945025888E1,8.787912369E0,3.241527557E0,-4.236297607E1
9.948999588E1,8.992002487E0,3.060047150E0,-4.221955872E1
9.952973388E1,8.879449844E0,3.217359543E0,-4.220106506E1
9.956947088E1,8.822435379E0,3.046007156E0,-4.208004761E1
9.960920888E1,8.884740829E0,3.082538605E0,-4.227946472E1
9.964894588E1,8.814359665E0,3.049533844E0,-4.219738770E1
9.968868387E1,8.761049271E0,3.027187347E0,-4.204312134E1
9.972842087E1,8.906633377E0,2.949037552E0,-4.232044983E1
9.976815887E1,8.909128189E0,3.082517624E0,-4.201432800E1
9.980789587E1,8.843309402E0,2.902305603E0,-4.187677002E1
9.984763387E1,8.797109604E0,2.934417725E0,-4.211801147E1
9.988737188E1,8.877336502E0,2.889856339E0,-4.202372742E1
9.992710888E1,8.829938889E0,2.931890488E0,-4.218980408E1
9.996684688E1,8.583078384E0,2.980117798E0,-4.216551208E1
1.000065839E2,8.531553268E0,3.161022186E0,-4.210760498E1
1.000463219E2,8.684732437E0,2.989719391E0,-4.223280334E1
1.000860589E2,8.663496017E0,3.043199539E0,-4.195491028E1
1.001257969E2,8.700326920E0,2.935724258E0,-4.222053528E1
1.001655339E2,8.807088852E0,3.007749557E0,-4.198020935E1
1.002052719E2,8.439893723E0,2.837112427E0,-4.215042114E1
1.002450089E2,8.624719620E0,3.053735733E0,-4.240428162E1
1.002847469E2,8.684404373E0,2.957338333E0,-4.233245850E1
1.003244839E2,8.506498337E0,2.995567322E0,-4.207713318E1
1.003642225E2,8.669782639E0,2.963476181E0,-4.199700928E1
1.004039595E2,8.586256027E0,2.943080902E0,-4.222927856E1
1.004436975E2,8.589521408E0,3.093366623E0,-4.221064758E1
1.004834345E2,8.561059952E0,3.159063339E0,-4.215686035E1
1.005231725E2,8.584554672E0,2.910757065E0,-4.201960754E1
1.005629095E2,8.585428238E0,2.870399475E0,-4.188464355E1
1.006026475E2,8.549879074E0,3.009872437E0,-4.222964478E1
1.006423845E2,8.487886429E0,2.752492905E0,-4.226257324E1
1.006821225E2,8.505079269E0,2.787710190E0,-4.199255371E1
1.007218595E2,8.544153214E0,2.681760788E0,-4.200160217E1
1.007615975E2,8.646512985E0,2.949865341E0,-4.201036072E1
1.008013355E2,8.502664566E0,2.805873871E0,-4.201161194E1
1.008410725E2,8.447874069E0,2.843862534E0,-4.197723389E1
1.008808105E2,8.419370651E0,2.798513412E0,-4.203372192E1
1.009205475E2,8.354627609E0,2.817258835E0,-4.197151184E1
1.009602855E2,8.426126480E0,2.949823380E0,-4.199807739E1
1.010000225E2,8.368234634E0,2.795211792E0,-4.191249084E1
1.010397605E2,8.459390640E0,2.779300690E0,-4.190502930E1
1.010794975E2,8.356245041E0,2.822740555E0,-4.203112793E1
1.011192355E2,8.247606277E0,2.767311096E0,-4.196241760E1
1.011589725E2,8.270856857E0,3.050262451E0,-4.221598816E1
1.011987105E2,8.172853470E0,2.959362030E0,-4.217214966E1
1.012384475E2,8.231348038E0,2.849981308E0,-4.205653381E1
1.012781855E2,8.157567978E0,2.924757004E0,-4.207121277E1
