"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.243655029E1,3.648162186E-1,6.451855898E-1,2.646052539E-1
2.249700729E1,1.361343861E0,-1.218903810E-1,-2.948316000E-2
2.255746329E1,1.612958789E0,9.662924409E-1,-2.070797831E-1
2.261791929E1,1.444431186E0,-3.935111165E-1,-4.334585369E-1
2.267837629E1,2.382391930E0,6.668066606E-3,-7.553501725E-1
2.273883229E1,2.858170986E0,-1.521257311E-1,-3.850918710E-1
2.279928929E1,3.497924328E0,8.231434226E-1,-3.962385952E-1
2.285974529E1,7.377054691E-1,4.992212355E-2,-2.660293877E-1
2.292020129E1,-3.553522825E-1,2.193413079E-1,-8.313856274E-2
2.298065829E1,-1.607199788E0,-4.222064316E-1,-2.634588182E-1
2.304111429E1,-2.955765963E0,6.078749523E-2,-3.554672301E-1
2.310157100E1,-3.612804413E0,2.424202859E-1,2.614852488E-1
2.316202700E1,-3.352232695E0,-5.724586248E-1,1.032833695E0
2.322248300E1,-2.683604240E0,5.414688587E-1,1.776888669E-1
2.328294000E1,-7.416993380E-1,-6.843634844E-1,-2.127629891E-2
2.334339600E1,6.825100780E-1,-7.441463470E-1,-5.080319643E-1
