Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
112.7086836,52.33701201,4.868542462,1.009582081,1.665648399,352.2502991,4.762920113,3.337533374,2024-06-04 15:50:24.708684
113.7086664,52.33702674,4.868545668,0.8981754584,1.664390147,354.1790936,4.755086287,3.348685031,2024-06-04 15:50:25.708666
114.7086482,52.33704357,4.86854908,1.34804401,1.688853569,355.133537,4.749496326,3.356608658,2024-06-04 15:50:26.708648
115.7086314,52.3370598,4.868557533,1.065885785,1.687634641,359.0678053,4.75005696,3.355815237,2024-06-04 15:50:27.708631
116.7086136,52.33707905,4.868564111,0.7804820677,1.680905167,2.425504784,4.751273247,3.354092958,2024-06-04 15:50:28.708614
117.7085953,52.33709185,4.868571151,1.542176499,1.712487764,3.292662881,4.75314053,3.351446276,2024-06-04 15:50:29.708595
118.7085776,52.33710649,4.868561318,1.870074242,1.698176269,349.4175205,4.740244234,3.369661946,2024-06-04 15:50:30.708578
119.7085605,52.33711801,4.868549531,2.654192557,1.578028701,346.2726254,4.743846767,3.364588368,2024-06-04 15:50:31.708561
120.7085431,52.33713225,4.868531646,2.062552754,1.659787804,344.1784075,4.739372833,3.370887447,2024-06-04 15:50:32.708543
121.7085254,52.33714559,4.868507782,1.924752695,1.682271384,337.2300338,4.736576203,3.374815981,2024-06-04 15:50:33.708525
122.7085073,52.33715702,4.868510683,2.56282331,1.644485054,346.6219366,4.731159229,3.382405858,2024-06-04 15:50:34.708507
123.7084904,52.33716928,4.868505449,2.608871113,1.712526825,345.7577038,4.730767733,3.382953397,2024-06-04 15:50:35.708490
124.7084727,52.33717952,4.868489656,2.621159417,1.672861001,336.096202,4.730338902,3.383553,2024-06-04 15:50:36.708473
125.7084545,52.33718893,4.868477176,2.288279782,1.659857889,334.6105081,4.731745511,3.381585642,2024-06-04 15:50:37.708455
126.7084367,52.3372006,4.868460232,2.45348378,1.674886141,334.7087244,4.728903874,3.385558326,2024-06-04 15:50:38.708437
127.7084199,52.33720848,4.868444382,1.991217485,1.651646098,335.8870856,4.726422474,3.389021632,2024-06-04 15:50:39.708420
128.7084016,52.33722585,4.868425238,1.895287416,1.671854555,336.3931147,4.72757454,3.387414354,2024-06-04 15:50:40.708402
129.7083848,52.33724277,4.868399801,2.544783432,1.666071536,340.2023284,4.724769921,3.391325143,2024-06-04 15:50:41.708385
130.7083665,52.33725799,4.868397081,2.727534708,1.652815523,346.0077058,4.730223408,3.38371446,2024-06-04 15:50:42.708367
131.7083483,52.33727651,4.868386429,2.380499927,1.690683578,352.0367873,4.730362288,3.383520305,2024-06-04 15:50:43.708348
132.7102346,52.33728948,4.868382575,2.284223637,1.660556739,345.7879852,4.725097793,3.390868308,2024-06-04 15:50:44.710235
133.710245,52.33729789,4.868380067,3.744124651,1.509223102,349.4597776,4.724639955,3.391506203,2024-06-04 15:50:45.710245
134.7102304,52.33730915,4.868365271,3.155321475,1.657472427,351.7469072,4.733920869,3.37853966,2024-06-04 15:50:46.710230
