"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.565113492E1,0.000000000E0,0.000000000E0,0.000000000E0
1.569143292E1,0.000000000E0,0.000000000E0,0.000000000E0
1.573173067E1,0.000000000E0,0.000000000E0,0.000000000E0
1.577202767E1,0.000000000E0,0.000000000E0,0.000000000E0
1.581232567E1,0.000000000E0,0.000000000E0,0.000000000E0
1.585262367E1,0.000000000E0,0.000000000E0,0.000000000E0
1.589292167E1,0.000000000E0,0.000000000E0,0.000000000E0
1.593321867E1,0.000000000E0,0.000000000E0,0.000000000E0
1.597351667E1,0.000000000E0,0.000000000E0,0.000000000E0
1.601381467E1,0.000000000E0,0.000000000E0,0.000000000E0
1.605411167E1,0.000000000E0,0.000000000E0,0.000000000E0
1.609440967E1,0.000000000E0,0.000000000E0,0.000000000E0
1.613470767E1,0.000000000E0,0.000000000E0,0.000000000E0
1.617500567E1,0.000000000E0,0.000000000E0,0.000000000E0
1.621530267E1,0.000000000E0,0.000000000E0,0.000000000E0
1.625560067E1,0.000000000E0,0.000000000E0,0.000000000E0
1.629589867E1,0.000000000E0,0.000000000E0,0.000000000E0
1.633619567E1,0.000000000E0,0.000000000E0,0.000000000E0
1.637649367E1,0.000000000E0,0.000000000E0,0.000000000E0
1.641679167E1,0.000000000E0,0.000000000E0,0.000000000E0
1.645708867E1,0.000000000E0,0.000000000E0,0.000000000E0
1.649738667E1,0.000000000E0,0.000000000E0,0.000000000E0
1.653768467E1,0.000000000E0,0.000000000E0,0.000000000E0
1.657798267E1,0.000000000E0,0.000000000E0,0.000000000E0
1.661827967E1,0.000000000E0,0.000000000E0,0.000000000E0
1.665857767E1,0.000000000E0,0.000000000E0,0.000000000E0
1.669887567E1,0.000000000E0,0.000000000E0,0.000000000E0
1.673917425E1,0.000000000E0,0.000000000E0,0.000000000E0
1.677947125E1,0.000000000E0,0.000000000E0,0.000000000E0
1.681976925E1,0.000000000E0,0.000000000E0,0.000000000E0
1.686006725E1,0.000000000E0,0.000000000E0,0.000000000E0
1.690036425E1,0.000000000E0,0.000000000E0,0.000000000E0
1.694066225E1,0.000000000E0,0.000000000E0,0.000000000E0
1.698096025E1,0.000000000E0,0.000000000E0,0.000000000E0
1.702125825E1,0.000000000E0,0.000000000E0,0.000000000E0
1.706155525E1,0.000000000E0,0.000000000E0,0.000000000E0
1.710185325E1,0.000000000E0,0.000000000E0,0.000000000E0
1.714215125E1,0.000000000E0,0.000000000E0,0.000000000E0
